gene	betweenness_norm	eigenvector_norm	betweenness_tumor	eigenvector_tumor	diff_betweenness	diff_eigenvector	rank_bet	rank_eig	ensemble_score	final_rank	delta_betweenness	delta_eigenvector
ZNF574	499.5	0.014647	5.0	0.014525	494.5	0.00012200000000000058	0.9296316964285715	0.4734375	0.44012250627790184	2638	-494.5	-0.00012200000000000058
SERAC1	96.0	0.000767	3.0	0.000934	93.0	0.00016700000000000005	0.8072544642857142	0.5447544642857143	0.43975547323421554	2639	-93.0	0.00016700000000000005
CHAF1B	74.0	0.01193	45.0	0.012188	29.0	0.00025799999999999955	0.6763392857142857	0.6501116071428571	0.43969602000956626	2640	-29.0	0.00025799999999999955
CDC16	31.0	0.011239	7.0	0.01152	24.0	0.000281	0.657421875	0.6688058035714286	0.4396875653948103	2641	-24.0	0.000281
SENP2	43.0	0.009381	194.0	0.009234	151.0	0.0001470000000000013	0.8517299107142857	0.5160714285714286	0.4395534717793368	2642	151.0	-0.0001470000000000013
MARK3	13.0	0.016789	0.0	0.017185	13.0	0.0003960000000000005	0.5912946428571428	0.7431919642857143	0.43944542709661993	2643	-13.0	0.0003960000000000005
ZC3H8	9.0	0.005823	2.0	0.00643	7.0	0.0006069999999999999	0.533203125	0.8239955357142857	0.43935699462890626	2644	-7.0	0.0006069999999999999
CKMT1B	24.0	0.004322	3.5	0.004627	20.5	0.0003049999999999997	0.6405691964285715	0.6853236607142857	0.43899722663723695	2645	-20.5	0.0003049999999999997
PLEKHA1	5.0	0.006704	78.5	0.006526	73.5	0.0001780000000000002	0.7829799107142857	0.5606026785714285	0.4389406352140465	2646	73.5	-0.0001780000000000002
EDDM3A	128.5	0.000292	6.0	0.000446	122.5	0.000154	0.834375	0.5257254464285714	0.4386521693638393	2647	-122.5	0.000154
HECW1	48.5	0.001259	2.0	0.001467	46.5	0.00020800000000000007	0.7318080357142858	0.5993303571428571	0.4385947714046556	2648	-46.5	0.00020800000000000007
PCDHB16	99.0	0.000585	25.0	0.000763	74.0	0.000178	0.78359375	0.5596540178571429	0.43854139055524555	2649	-74.0	0.000178
SPATS2L	6.0	0.013375	0.0	0.012689	6.0	0.0006859999999999991	0.5189174107142858	0.8450892857142858	0.4385315439652424	2650	-6.0	-0.0006859999999999991
GDI1	30.0	0.010287	39.0	0.010775	9.0	0.0004880000000000006	0.5579799107142858	0.7848772321428571	0.43794572791274716	2651	9.0	0.0004880000000000006
CACNA2D2	59.0	0.001223	0.0	0.001414	59.0	0.00019099999999999998	0.7595424107142857	0.5763950892857143	0.43779651563994737	2652	-59.0	0.00019099999999999998
UFSP1	9.0	0.001307	131.0	0.001154	122.0	0.00015299999999999992	0.8340959821428572	0.524609375	0.4375745718819755	2653	122.0	-0.00015299999999999992
SERPINB8	237.0	0.00214	329.0	0.001974	92.0	0.00016599999999999991	0.8060825892857143	0.5428013392857143	0.4375427090391821	2654	92.0	-0.00016599999999999991
XPC	28.0	0.010838	7.5	0.01114	20.5	0.0003020000000000002	0.6405691964285715	0.6830357142857143	0.43753163863201533	2655	-20.5	0.0003020000000000002
WSB2	23.0	0.003728	17.0	0.004407	6.0	0.0006790000000000003	0.5189174107142858	0.8426339285714286	0.43725741639429216	2656	-6.0	0.0006790000000000003
RNF220	0.0	0.003933	14.0	0.003562	14.0	0.0003709999999999998	0.5985491071428571	0.7299665178571428	0.43692080750757334	2657	14.0	-0.0003709999999999998
LACTB	25.0	0.010299	49.0	0.010574	24.0	0.0002749999999999992	0.657421875	0.6640066964285715	0.4365325273786273	2658	24.0	0.0002749999999999992
AFTPH	19.0	0.005424	10.0	0.005906	9.0	0.0004819999999999998	0.5579799107142858	0.7822544642857143	0.43648227613799434	2659	-9.0	0.0004819999999999998
NIPA1	88.0	0.00432	96.0	0.003793	8.0	0.0005270000000000001	0.545703125	0.799609375	0.4363493347167968	2660	8.0	-0.0005270000000000001
MSRB3	144.0	0.003239	72.0	0.003062	72.0	0.00017700000000000007	0.780859375	0.55859375	0.43618316650390626	2661	-72.0	-0.00017700000000000007
NOL7	0.0	0.008712	3.0	0.00715	3.0	0.0015619999999999992	0.46238839285714284	0.9431919642857143	0.4361210165218431	2662	3.0	-0.0015619999999999992
SLC39A8	75.0	0.002169	38.0	0.002393	37.0	0.00022400000000000024	0.706640625	0.6169084821428571	0.4359325953892299	2663	-37.0	0.00022400000000000024
TLE1	62.0	0.008135	57.0	0.008926	5.0	0.000791	0.5026227678571429	0.8672991071428572	0.4359242777921716	2664	-5.0	0.000791
SIVA1	10.5	0.001135	142.0	0.000986	131.5	0.00014900000000000004	0.8396763392857143	0.519140625	0.4359100995744978	2665	131.5	-0.00014900000000000004
PTX3	4.0	0.001563	42.0	0.001784	38.0	0.00022100000000000006	0.7102120535714286	0.6137276785714286	0.43587679493183995	2666	38.0	0.00022100000000000006
THEM4	23.0	0.002084	1.0	0.002369	22.0	0.0002850000000000001	0.6489397321428572	0.6716517857142857	0.4358615299147003	2667	-22.0	0.0002850000000000001
EXOSC1	9.0	0.006968	1.0	0.006443	8.0	0.0005250000000000003	0.545703125	0.7985491071428571	0.4357707432338169	2668	-8.0	-0.0005250000000000003
C3orf18	110.0	0.002496	0.0	0.002652	110.0	0.0001559999999999999	0.8243303571428572	0.5284040178571429	0.43557947275589926	2669	-110.0	0.0001559999999999999
TNFAIP2	19.0	0.004587	69.5	0.004785	50.5	0.00019800000000000026	0.7416294642857143	0.5870535714285714	0.4353762256855867	2670	50.5	0.00019800000000000026
IVL	15.0	0.003038	1.0	0.003405	14.0	0.00036700000000000014	0.5985491071428571	0.7272879464285714	0.43531755097058356	2671	-14.0	0.00036700000000000014
PMF1	15.0	0.003446	76.0	0.00326	61.0	0.00018599999999999997	0.7631138392857143	0.5703683035714285	0.4352559459452726	2672	61.0	-0.00018599999999999997
HIST1H1A	8.0	0.025524	12.0	0.026523	4.0	0.0009989999999999999	0.485546875	0.8962053571428571	0.43514971051897317	2673	4.0	0.0009989999999999999
CFH	166.0	0.003338	213.0	0.003541	47.0	0.00020300000000000006	0.7333705357142857	0.59296875	0.4348658098493304	2674	47.0	0.00020300000000000006
SKA3	90.5	0.00877	126.5	0.008996	36.0	0.0002260000000000005	0.70234375	0.6186941964285714	0.43453600202287945	2675	36.0	0.0002260000000000005
PHLDB1	27.0	0.005321	6.0	0.005611	21.0	0.00028999999999999946	0.6436383928571429	0.6751116071428571	0.43452774982063136	2676	-21.0	0.00028999999999999946
DSG2	667.0	0.017836	87.5	0.017719	579.5	0.00011700000000000252	0.9362723214285714	0.4640625	0.4344888741629464	2677	-579.5	-0.00011700000000000252
MBD5	15.0	0.006382	38.0	0.006107	23.0	0.00027500000000000007	0.6535714285714286	0.6646205357142857	0.4343769929846939	2678	23.0	-0.00027500000000000007
MAP1LC3B	330.0	0.025926	314.0	0.025587	16.0	0.0003390000000000025	0.6125	0.7091517857142857	0.43435546875000003	2679	-16.0	-0.0003390000000000025
CLDN7	100.5	0.000805	3.0	0.000965	97.5	0.00015999999999999999	0.81171875	0.5348772321428571	0.4341698782784598	2680	-97.5	0.00015999999999999999
TEC	18.0	0.002008	0.0	0.002326	18.0	0.00031800000000000014	0.6245535714285714	0.694921875	0.43401593889508927	2681	-18.0	0.00031800000000000014
SOX9	7.0	0.005586	1.0	0.006239	6.0	0.0006529999999999999	0.5189174107142858	0.8362723214285714	0.4339562676877392	2682	-6.0	0.0006529999999999999
ZNF837	0.0	0.00136	19.0	0.001054	19.0	0.00030600000000000007	0.6317522321428571	0.686328125	0.43358932495117186	2683	19.0	-0.00030600000000000007
RRP7A	2.0	0.007693	6.0	0.006721	4.0	0.0009719999999999998	0.485546875	0.89296875	0.43357818603515624	2684	4.0	-0.0009719999999999998
ACTBL2	87.5	0.015301	61.5	0.015042	26.0	0.00025900000000000055	0.6655133928571428	0.6512276785714286	0.4334007418885523	2685	-26.0	-0.00025900000000000055
UBIAD1	12.0	0.003988	1.0	0.004402	11.0	0.00041399999999999944	0.5758928571428571	0.7520089285714285	0.4330765704719387	2686	-11.0	0.00041399999999999944
PLCH1	23.0	0.002964	0.0	0.003236	23.0	0.0002720000000000001	0.6535714285714286	0.6624441964285714	0.43295459980867346	2687	-23.0	0.0002720000000000001
MTRF1L	14.0	0.006948	17.0	0.008407	3.0	0.0014589999999999994	0.46238839285714284	0.9359375	0.4327666364397321	2688	3.0	0.0014589999999999994
NPTXR	51.0	0.00095	5.0	0.001152	46.0	0.00020200000000000003	0.7309151785714286	0.591796875	0.43255331856863843	2689	-46.0	0.00020200000000000003
TNFSF13B	85.0	0.00289	39.5	0.003093	45.5	0.00020299999999999962	0.730078125	0.5922991071428572	0.43242462158203127	2690	-45.5	0.00020299999999999962
DRG2	26.5	0.007255	21.0	0.006563	5.5	0.0006919999999999999	0.5107700892857143	0.8464285714285714	0.43233039700255105	2691	-5.5	-0.0006919999999999999
EPM2AIP1	19.0	0.00449	24.5	0.003798	5.5	0.0006919999999999999	0.5107700892857143	0.8464285714285714	0.43233039700255105	2692	5.5	-0.0006919999999999999
NOL8	0.0	0.008588	5.0	0.007846	5.0	0.0007419999999999996	0.5026227678571429	0.8598772321428572	0.4321938744369819	2693	5.0	-0.0007419999999999996
PALB2	4.0	0.003893	23.0	0.00359	19.0	0.0003030000000000003	0.6317522321428571	0.683984375	0.43210865565708706	2694	19.0	-0.0003030000000000003
MCCC1	15.0	0.011416	25.0	0.01185	10.0	0.0004339999999999986	0.5669642857142857	0.7616629464285715	0.4318356883769133	2695	10.0	0.0004339999999999986
PTPRD	34.0	0.002198	11.0	0.002468	23.0	0.0002700000000000003	0.6535714285714286	0.660546875	0.43171456473214287	2696	-23.0	0.0002700000000000003
AKAP8	12.0	0.018263	6.0	0.018901	6.0	0.0006379999999999997	0.5189174107142858	0.8319196428571428	0.4316975869937819	2697	-6.0	0.0006379999999999997
EXOSC2	47.0	0.01429	11.0	0.014068	36.0	0.00022199999999999998	0.70234375	0.6145647321428571	0.43163569859095985	2698	-36.0	-0.00022199999999999998
MAGEB4	92.0	0.001967	18.0	0.002139	74.0	0.00017199999999999984	0.78359375	0.5508370535714285	0.43163247244698655	2699	-74.0	0.00017199999999999984
DPYSL5	0.0	0.007813	10.0	0.008245	10.0	0.0004320000000000001	0.5669642857142857	0.7612165178571428	0.4315825793207908	2700	10.0	0.0004320000000000001
PIK3C3	469.0	0.007829	39.0	0.007948	430.0	0.00011900000000000105	0.9212053571428571	0.46847098214285715	0.43155797841597576	2701	-430.0	0.00011900000000000105
ARHGAP5	8.0	0.00474	12.0	0.003813	4.0	0.0009270000000000003	0.485546875	0.8881696428571428	0.43124799455915175	2702	4.0	-0.0009270000000000003
SLC30A2	374.0	0.00267	145.0	0.002802	229.0	0.00013199999999999974	0.8840959821428571	0.4875558035714286	0.4310461270079321	2703	-229.0	0.00013199999999999974
SKIV2L	38.0	0.011089	4.0	0.010863	34.0	0.0002260000000000005	0.6958705357142857	0.6186941964285714	0.43053106191206947	2704	-34.0	-0.0002260000000000005
ZNF692	10.0	0.001303	81.0	0.00113	71.0	0.00017299999999999998	0.7795758928571429	0.5522321428571428	0.43050686583227044	2705	71.0	-0.00017299999999999998
LAMA2	30.0	0.001096	14.0	0.001425	16.0	0.0003290000000000001	0.6125	0.7027901785714286	0.430458984375	2706	-16.0	0.0003290000000000001
UQCRC2	24.0	0.026577	21.0	0.027951	3.0	0.0013740000000000002	0.46238839285714284	0.9309151785714286	0.430444373305963	2707	-3.0	0.0013740000000000002
FBXO30	81.5	0.005173	2.0	0.005006	79.5	0.00016699999999999961	0.7911272321428572	0.5440848214285714	0.4304403188277264	2708	-79.5	-0.00016699999999999961
PRDM11	9.0	0.000534	0.0	0.000986	9.0	0.00045199999999999993	0.5579799107142858	0.7705357142857143	0.4299434490593113	2709	-9.0	0.00045199999999999993
DTX3	16.0	0.004577	24.5	0.005049	8.5	0.00047199999999999933	0.5526785714285715	0.7778459821428572	0.4298988062021684	2710	8.5	0.00047199999999999933
SSX2IP	1374.5	0.009595	89.5	0.009485	1285.0	0.00010999999999999899	0.9647321428571428	0.44542410714285713	0.42971495336415816	2711	-1285.0	-0.00010999999999999899
GSG2	4.0	0.005469	38.0	0.005244	34.0	0.0002249999999999995	0.6958705357142857	0.6172433035714285	0.42952142832230544	2712	34.0	-0.0002249999999999995
SLC25A17	25.0	0.003285	4.0	0.003564	21.0	0.00027899999999999973	0.6436383928571429	0.6671316964285714	0.429391572913345	2713	-21.0	0.00027899999999999973
SYNGR2	45.0	0.004021	7.0	0.003808	38.0	0.00021300000000000008	0.7102120535714286	0.6044642857142857	0.42929782166772956	2714	-38.0	-0.00021300000000000008
KANK4	14.5	0.000979	0.0	0.001326	14.5	0.00034699999999999987	0.6017857142857143	0.7125	0.4287723214285714	2715	-14.5	0.00034699999999999987
ITK	42.0	0.00301	29.0	0.003373	13.0	0.00036300000000000004	0.5912946428571428	0.7248325892857143	0.42858962701291453	2716	-13.0	0.00036300000000000004
GLT8D1	16.0	0.001695	2.0	0.002045	14.0	0.00035000000000000005	0.5985491071428571	0.715625	0.4283367047991071	2717	-14.0	0.00035000000000000005
SAMD1	18.0	0.005408	7.0	0.005805	11.0	0.00039700000000000065	0.5758928571428571	0.74375	0.42832031249999997	2718	-11.0	0.00039700000000000065
LGALS3	114.5	0.016116	589.0	0.015999	474.5	0.00011699999999999905	0.9277901785714285	0.4614955357142857	0.4281710254902742	2719	474.5	-0.00011699999999999905
EEF1A2	103.0	0.021533	117.0	0.021183	14.0	0.0003499999999999996	0.5985491071428571	0.7150111607142857	0.42796929184271365	2720	14.0	-0.0003499999999999996
PISD	5.0	0.005005	13.0	0.004518	8.0	0.0004869999999999996	0.545703125	0.7841517857142857	0.427914079938616	2721	8.0	-0.0004869999999999996
RAPH1	11.0	0.006254	2.0	0.006696	9.0	0.0004419999999999997	0.5579799107142858	0.7665736607142857	0.42773270276128034	2722	-9.0	0.0004419999999999997
ATXN7L3	15.0	0.002097	0.0	0.002433	15.0	0.00033599999999999993	0.6053571428571428	0.7064732142857143	0.427668606505102	2723	-15.0	0.00033599999999999993
C11orf31	25.0	0.001688	148.0	0.001543	123.0	0.00014499999999999995	0.8347098214285714	0.5123325892857142	0.42764904411471616	2724	123.0	-0.00014499999999999995
ANKRD39	5.0	0.002912	15.0	0.002495	10.0	0.00041700000000000027	0.5669642857142857	0.7542410714285714	0.42762775031887756	2725	10.0	-0.00041700000000000027
PLCB1	14.0	0.004224	3.0	0.003831	11.0	0.0003930000000000001	0.5758928571428571	0.7415736607142858	0.4270669742506378	2726	-11.0	-0.0003930000000000001
H2AFV	27.0	0.014988	23.0	0.015845	4.0	0.0008570000000000019	0.485546875	0.8791294642857143	0.42685856410435263	2727	-4.0	0.0008570000000000019
BLVRB	38.5	0.005759	83.0	0.005957	44.5	0.0001979999999999994	0.728125	0.5859375	0.4266357421875	2728	44.5	0.0001979999999999994
SLC4A4	13.0	0.003747	0.0	0.004104	13.0	0.0003570000000000001	0.5912946428571428	0.7210379464285714	0.4263458750199298	2729	-13.0	0.0003570000000000001
PARK7	1736.5	0.018283	712.0	0.018174	1024.5	0.00010900000000000146	0.9574776785714286	0.44520089285714287	0.42626991739078446	2730	-1024.5	-0.00010900000000000146
FBXL17	76.0	0.002241	39.0	0.002453	37.0	0.00021199999999999995	0.706640625	0.6030133928571428	0.42611376081194197	2731	-37.0	0.00021199999999999995
ARL6IP1	220.5	0.00252	101.0	0.002665	119.5	0.00014499999999999973	0.8322544642857143	0.5119419642857143	0.42606598523198336	2732	-119.5	0.00014499999999999973
NPTX1	7.5	0.002272	69.5	0.002448	62.0	0.00017599999999999994	0.7646205357142857	0.55703125	0.42591753278459815	2733	62.0	0.00017599999999999994
PEX2	26.0	0.000632	0.0	0.000879	26.0	0.00024700000000000004	0.6655133928571428	0.6395089285714286	0.42560175681600765	2734	-26.0	0.00024700000000000004
CTDSP1	145.0	0.002312	174.0	0.00255	29.0	0.00023800000000000036	0.6763392857142857	0.6292410714285714	0.42558045679209183	2735	29.0	0.00023800000000000036
ERG	4.0	0.012747	13.0	0.012311	9.0	0.0004359999999999989	0.5579799107142858	0.7624441964285714	0.42542854464783963	2736	9.0	-0.0004359999999999989
ZMAT2	6.0	0.007313	1.0	0.006622	5.0	0.0006909999999999998	0.5026227678571429	0.84609375	0.4252659824916295	2737	-5.0	-0.0006909999999999998
MTHFD1L	9.0	0.014017	3.0	0.014607	6.0	0.0005900000000000002	0.5189174107142858	0.8191964285714286	0.4250952895806761	2738	-6.0	0.0005900000000000002
SFXN3	60.0	0.010132	635.0	0.010019	575.0	0.00011300000000000025	0.9360491071428572	0.45407366071428573	0.4250352446886958	2739	575.0	-0.00011300000000000025
JTB	13.0	0.000964	75.0	0.001139	62.0	0.00017500000000000003	0.7646205357142857	0.555859375	0.42502149309430803	2740	62.0	0.00017500000000000003
HOXA9	31.0	0.001219	0.0	0.001447	31.0	0.0002279999999999999	0.6846540178571429	0.6203683035714286	0.4247376515913983	2741	-31.0	0.0002279999999999999
SH3PXD2B	26.0	0.004541	46.5	0.004814	20.5	0.0002729999999999998	0.6405691964285715	0.6630580357142857	0.424734553123007	2742	20.5	0.0002729999999999998
CHCHD6	0.0	0.004949	7.0	0.00443	7.0	0.0005190000000000004	0.533203125	0.7962611607142858	0.4245689392089844	2743	7.0	-0.0005190000000000004
PREP	5.0	0.007363	11.0	0.00795	6.0	0.0005870000000000007	0.5189174107142858	0.8181361607142857	0.4245450981295839	2744	6.0	0.0005870000000000007
PCGF2	29.0	0.004219	11.0	0.004516	18.0	0.0002970000000000004	0.6245535714285714	0.6795758928571428	0.42443155094068874	2745	-18.0	0.0002970000000000004
TUSC2	9.0	0.001892	30.5	0.001627	21.5	0.00026500000000000004	0.6462611607142857	0.6565290178571429	0.4242892051229672	2746	21.5	-0.00026500000000000004
MYO3B	7.0	0.003066	0.0	0.003582	7.0	0.000516	0.533203125	0.7953125	0.42406311035156247	2747	-7.0	0.000516
BLMH	5.0	0.010919	0.0	0.011599	5.0	0.00068	0.5026227678571429	0.8430803571428571	0.4237513826331314	2748	-5.0	0.00068
INCA1	126.0	0.003833	145.5	0.003554	19.5	0.00027900000000000017	0.6345982142857143	0.6676897321428571	0.423714711714764	2749	19.5	-0.00027900000000000017
PPP2CB	78.0	0.015042	22.0	0.014863	56.0	0.00017900000000000034	0.75390625	0.5619977678571428	0.42369362967354907	2750	-56.0	-0.00017900000000000034
MMS19	21.5	0.019523	3.0	0.019234	18.5	0.0002889999999999976	0.6283482142857143	0.67421875	0.42364414760044644	2751	-18.5	-0.0002889999999999976
CRIP1	35.0	0.00282	15.0	0.002545	20.0	0.00027500000000000007	0.6372767857142857	0.6646205357142857	0.4235472387197066	2752	-20.0	-0.00027500000000000007
STARD13	26.0	0.001684	0.0	0.001929	26.0	0.000245	0.6655133928571428	0.6363839285714286	0.42352202746332906	2753	-26.0	0.000245
ZNF24	70.0	0.006069	121.0	0.005883	51.0	0.00018599999999999953	0.7429129464285714	0.569921875	0.423402339390346	2754	51.0	-0.00018599999999999953
MAPKAP1	4.0	0.006801	0.0	0.007611	4.0	0.00081	0.485546875	0.8719866071428571	0.423390372140067	2755	-4.0	0.00081
SLC18A2	123.0	0.001796	11.0	0.001941	112.0	0.00014499999999999995	0.8261160714285715	0.5123325892857142	0.4232461859255421	2756	-112.0	0.00014499999999999995
CDK5RAP1	0.0	0.005476	4.5	0.004751	4.5	0.000725	0.49503348214285714	0.8545200892857143	0.42301605536013237	2757	4.5	-0.000725
CEP70	456.0	0.005643	283.0	0.005775	173.0	0.00013200000000000017	0.8628348214285714	0.4901785714285714	0.4229431401466836	2758	-173.0	0.00013200000000000017
SHPRH	164.0	0.004908	126.5	0.004702	37.5	0.00020600000000000045	0.7084263392857143	0.596875	0.42284197126116074	2759	-37.5	-0.00020600000000000045
LYRM4	8.5	0.003543	18.0	0.003131	9.5	0.00041200000000000004	0.5627232142857143	0.7513392857142858	0.4227960578762755	2760	9.5	-0.00041200000000000004
GFPT2	177.0	0.003777	523.0	0.003895	346.0	0.00011800000000000005	0.9082589285714285	0.4654575892857143	0.4227560113400829	2761	346.0	0.00011800000000000005
KRT1	26.0	0.017989	22.0	0.018794	4.0	0.0008050000000000002	0.485546875	0.8703683035714286	0.42260460989815846	2762	-4.0	0.0008050000000000002
DDIT3	25.5	0.004901	120.0	0.00475	94.5	0.0001510000000000001	0.808984375	0.5223772321428571	0.4225950186593192	2763	94.5	-0.0001510000000000001
MYADM	286.0	0.004447	330.5	0.004254	44.5	0.00019300000000000046	0.728125	0.5797433035714286	0.42212559291294643	2764	44.5	-0.00019300000000000046
ZNF699	138.0	0.000356	2.0	0.000494	136.0	0.000138	0.8426897321428571	0.50078125	0.4220032174246651	2765	-136.0	0.000138
ALG6	8.5	0.001085	0.0	0.001522	8.5	0.0004369999999999999	0.5526785714285715	0.7635044642857143	0.4219725566007653	2766	-8.5	0.0004369999999999999
ACTR1A	15.0	0.02158	18.5	0.020655	3.5	0.0009249999999999987	0.475390625	0.8875	0.42190917968749997	2767	3.5	-0.0009249999999999987
NFKBID	64.5	0.002829	94.0	0.0026	29.5	0.00022900000000000004	0.6788504464285714	0.6213169642857143	0.4217812985790019	2768	29.5	-0.00022900000000000004
ENAH	25.0	0.009227	1.0	0.008979	24.0	0.0002480000000000017	0.657421875	0.6412946428571429	0.42160112653459825	2769	-24.0	-0.0002480000000000017
UQCRH	171.5	0.005598	126.0	0.005406	45.5	0.00019199999999999946	0.730078125	0.5774553571428571	0.4215875244140625	2770	-45.5	-0.00019199999999999946
SERPINB9	134.0	0.002477	149.5	0.002791	15.5	0.00031400000000000004	0.6090959821428571	0.6920758928571429	0.42154064567721616	2771	15.5	0.00031400000000000004
IFIT5	32.5	0.005506	128.5	0.005656	96.0	0.00014999999999999996	0.8103236607142857	0.5202008928571429	0.42153109180683995	2772	96.0	0.00014999999999999996
NR2C1	21.0	0.004572	0.0	0.004835	21.0	0.0002630000000000002	0.6436383928571429	0.6549107142857142	0.4215256796077806	2773	-21.0	0.0002630000000000002
FOXP4	24.0	0.003806	17.0	0.004311	7.0	0.0005049999999999998	0.533203125	0.7905133928571428	0.42150421142578126	2774	-7.0	0.0005049999999999998
MMP28	16.0	0.000982	0.0	0.001291	16.0	0.00030900000000000003	0.6125	0.6877232142857143	0.42123046875000003	2775	-16.0	0.00030900000000000003
E2F3	28.0	0.003135	17.0	0.002762	11.0	0.00037300000000000007	0.5758928571428571	0.7314174107142857	0.42121806242028054	2776	-11.0	-0.00037300000000000007
PRR11	76.0	0.006848	80.0	0.006061	4.0	0.0007869999999999995	0.485546875	0.8670758928571428	0.4210059901646205	2777	4.0	-0.0007869999999999995
SMYD3	5.0	0.005706	23.0	0.005418	18.0	0.00028800000000000006	0.6245535714285714	0.673828125	0.4208417619977678	2778	18.0	-0.00028800000000000006
RHOBTB3	2.0	0.003554	11.0	0.003137	9.0	0.00041699999999999984	0.5579799107142858	0.7540736607142857	0.42075795387735176	2779	9.0	-0.00041699999999999984
SH2B1	75.5	0.001676	38.0	0.00188	37.5	0.00020399999999999997	0.7084263392857143	0.5938058035714285	0.42066767167071906	2780	-37.5	0.00020399999999999997
HERC4	0.0	0.005034	4.5	0.004331	4.5	0.0007030000000000005	0.49503348214285714	0.8493861607142857	0.42047458882234534	2781	4.5	-0.0007030000000000005
DOCK9	32.5	0.004406	253.0	0.004532	220.5	0.00012599999999999938	0.8809709821428572	0.4771205357142857	0.4203293469487404	2782	220.5	0.00012599999999999938
CYFIP2	125.0	0.014391	90.0	0.014601	35.0	0.00021000000000000012	0.698828125	0.6013950892857143	0.4202718026297433	2783	-35.0	0.00021000000000000012
CDK10	1.0	0.002763	16.0	0.002445	15.0	0.0003179999999999997	0.6053571428571428	0.6941964285714286	0.42023676658163267	2784	15.0	-0.0003179999999999997
OVOL2	11.0	0.005614	3.0	0.006065	8.0	0.000451	0.545703125	0.769921875	0.4201487731933593	2785	-8.0	0.000451
LIPG	57.0	0.001042	0.0	0.001217	57.0	0.00017500000000000003	0.7555803571428571	0.555859375	0.4199964250837054	2786	-57.0	0.00017500000000000003
TMEM177	12.0	0.001619	0.0	0.001973	12.0	0.00035399999999999993	0.5846540178571429	0.7180245535714286	0.41979594016561705	2787	-12.0	0.00035399999999999993
CCT6B	21.0	0.009073	16.0	0.009723	5.0	0.0006500000000000013	0.5026227678571429	0.8350446428571429	0.4197124496771365	2788	-5.0	0.0006500000000000013
USP21	14.0	0.005441	2.0	0.005794	12.0	0.000353	0.5846540178571429	0.7176339285714286	0.4195675596898916	2789	-12.0	0.000353
TNS1	835.5	0.002908	360.5	0.00302	475.0	0.00011200000000000012	0.9279575892857143	0.45200892857142855	0.41944511569276144	2790	-475.0	0.00011200000000000012
UBLCP1	13.333333	0.007613	0.0	0.007278	13.333333	0.00033500000000000023	0.5940848214285714	0.7060267857142857	0.41943979691485966	2791	-13.333333	-0.00033500000000000023
LRP3	93.0	0.00116	131.0	0.000959	38.0	0.000201	0.7102120535714286	0.5905133928571429	0.4193897294025032	2792	38.0	-0.000201
CHD1L	11.0	0.008436	0.0	0.008805	11.0	0.00036899999999999954	0.5758928571428571	0.7281808035714286	0.4193541234853316	2793	-11.0	0.00036899999999999954
SLC9A4	29.0	0.001969	2.0	0.002203	27.0	0.00023400000000000027	0.6694196428571428	0.6262276785714286	0.41920910893654334	2794	-27.0	0.00023400000000000027
RSPRY1	79.0	0.003299	399.0	0.003416	320.0	0.00011700000000000035	0.9032366071428571	0.46395089285714286	0.41905743034518494	2795	320.0	0.00011700000000000035
C19orf53	2.0	0.002598	9.0	0.002109	7.0	0.0004889999999999999	0.533203125	0.7852678571428572	0.418707275390625	2796	7.0	-0.0004889999999999999
ZNF383	71.0	0.00071	0.0	0.000871	71.0	0.000161	0.7795758928571429	0.53671875	0.4184129987444197	2797	-71.0	0.000161
PHLPP1	56.0	0.016537	1.0	0.016712	55.0	0.00017500000000000154	0.7514508928571428	0.5565290178571428	0.41820422736965873	2798	-55.0	0.00017500000000000154
COG6	134.0	0.004699	114.0	0.004964	20.0	0.0002649999999999996	0.6372767857142857	0.6561383928571428	0.4181417659837372	2799	-20.0	0.0002649999999999996
NMU	68.5	0.00068	6.0	0.000848	62.5	0.00016799999999999996	0.7657366071428572	0.5459821428571429	0.4180785136320153	2800	-62.5	0.00016799999999999996
SDC3	30.0	0.000887	49.0	0.001158	19.0	0.000271	0.6317522321428571	0.6613839285714286	0.417830773178412	2801	19.0	0.000271
MRPS28	11.0	0.012554	17.0	0.012012	6.0	0.0005419999999999991	0.5189174107142858	0.8044642857142857	0.4174505241549745	2802	6.0	-0.0005419999999999991
RMI1	35.0	0.002991	12.5	0.002743	22.5	0.00024799999999999996	0.6516183035714286	0.6404575892857143	0.4173338878398039	2803	-22.5	-0.00024799999999999996
ATL2	234.5	0.00584	40.0	0.005966	194.5	0.00012600000000000024	0.871875	0.4785714285714286	0.4172544642857143	2804	-194.5	0.00012600000000000024
PSPC1	93.0	0.034361	91.0	0.036751	2.0	0.0023899999999999963	0.4295200892857143	0.9713169642857142	0.4172001492247289	2805	-2.0	0.0023899999999999963
KIAA1644	168.5	0.001605	129.0	0.001801	39.5	0.000196	0.7145089285714286	0.58359375	0.41698294503348216	2806	-39.5	0.000196
FGB	4.0	0.007649	32.0	0.007422	28.0	0.00022700000000000064	0.672265625	0.6199776785714286	0.41678968157087054	2807	28.0	-0.00022700000000000064
LYPD3	116.0	0.004565	12.0	0.004707	104.0	0.00014200000000000063	0.81875	0.5089285714285714	0.4166852678571428	2808	-104.0	0.00014200000000000063
SORBS2	12.0	0.005368	4.0	0.005805	8.0	0.0004369999999999999	0.545703125	0.7635044642857143	0.41664677211216516	2809	-8.0	0.0004369999999999999
